season,era,team_a,team_b,is_real,salary_similarity,salary_magnitude,roster_slot_distance,record_gap,disposition_pair,value_moving,value_gap,complete
2017-18,2017,ORL,SAS,0,0.8084184062073555,18.57042362368605,2,,-2.0,0.13863569781407836,0.13863569781407836,1
2017-18,2017,PHX,SAS,0,0.7965200444921384,18.57042362368605,4,,-2.0,1.2634317380402795,1.2634317380402795,1
2017-18,2017,SAC,SAS,0,0.8060668380409608,18.57042362368605,2,,-2.0,-0.8774437734813545,0.8774437734813545,1
2017-18,2017,ATL,TOR,0,0.8550240362254384,18.57404434554337,9,,-2.0,-1.1534590451075717,1.1534590451075717,1
2017-18,2017,BKN,TOR,0,0.8101252880594958,18.57404434554337,1,,-2.0,3.878499408341843,3.878499408341843,1
2017-18,2017,CHI,TOR,0,0.7457349557892732,18.57404434554337,6,,-2.0,-1.4093212805065303,1.4093212805065303,1
2017-18,2017,DAL,TOR,0,0.7388919375732383,18.57404434554337,4,,-2.0,0.7350037279971502,0.7350037279971502,1
2017-18,2017,LAL,TOR,0,0.8763847366219802,18.57404434554337,3,,-2.0,1.1391686703289325,1.1391686703289325,1
2017-18,2017,MEM,TOR,0,0.9499081688922406,18.57404434554337,7,,-2.0,5.360539496054204,5.360539496054204,1
2017-18,2017,NYK,TOR,0,0.8919963423336603,18.57404434554337,1,,-1.0,0.21216621954625614,0.21216621954625614,1
2017-18,2017,ORL,TOR,0,0.8054966406312112,18.57404434554337,2,,-2.0,0.2999364875631292,0.2999364875631292,1
2017-18,2017,PHX,TOR,0,0.7936412816771943,18.57404434554337,4,,-2.0,3.5753455315948286,3.5753455315948286,1
2017-18,2017,SAC,TOR,1,0.8031535714436445,18.57404434554337,2,,-2.0,0.4964987696995762,0.4964987696995762,1
2017-18,2017,ATL,UTA,0,0.9457585757521771,18.47318659639417,8,,-1.0,1.2506435699528864,1.2506435699528864,1
2017-18,2017,BKN,UTA,0,0.896095204525872,18.47318659639417,0,,-1.0,1.3896533411952166,1.3896533411952166,1
2017-18,2017,CHI,UTA,0,0.8248718162233253,18.47318659639417,5,,-1.0,-0.528576367158418,0.528576367158418,1
2017-18,2017,DAL,UTA,0,0.8173026218058049,18.47318659639417,3,,-1.0,3.0268664302860784,3.0268664302860784,1
2017-18,2017,LAL,UTA,0,0.9693860584055135,18.47318659639417,2,,-1.0,2.7188359096020647,2.7188359096020647,1
2017-18,2017,MEM,UTA,0,0.9517358162171533,18.522654382611922,6,,-1.0,2.4335223647596793,2.4335223647596793,1
2017-18,2017,NYK,UTA,0,0.9866543565556607,18.47318659639417,0,,0.0,-2.166784605473128,2.166784605473128,0
2017-18,2017,ORL,UTA,0,0.8909753683411975,18.47318659639417,3,,-1.0,2.0051167766985674,2.0051167766985674,1
2017-18,2017,PHX,UTA,0,0.877861927169556,18.47318659639417,3,,-1.0,1.086499464448202,1.086499464448202,1
2017-18,2017,SAC,UTA,1,0.8883836543263444,18.47318659639417,1,,-1.0,-1.054376047073432,1.054376047073432,1
2017-18,2017,ATL,WAS,0,0.8061642940620093,18.63288636561822,9,,-2.0,-2.264760546623343,2.264760546623343,0
2017-18,2017,BKN,WAS,0,0.7638312530176268,18.63288636561822,1,,-2.0,-1.05251475884028,1.05251475884028,1
2017-18,2017,CHI,WAS,0,0.7031204606190893,18.63288636561822,6,,-2.0,-3.2195451079473214,3.2195451079473214,1
2017-18,2017,DAL,WAS,0,0.6966684818259121,18.63288636561822,4,,-2.0,-2.157337642447975,2.157337642447975,1
2017-18,2017,LAL,WAS,0,0.82630435238349,18.63288636561822,3,,-2.0,-0.8523681930765988,0.8523681930765988,1
2017-18,2017,MEM,WAS,0,0.8956263402597964,18.63288636561822,7,,-2.0,4.991427142620696,4.991427142620696,1
2017-18,2017,NYK,WAS,0,0.8410238439585931,18.63288636561822,1,,-1.0,-2.8862337999317735,2.8862337999317735,1
2017-18,2017,ORL,WAS,0,0.7594671063639751,18.63288636561822,2,,-2.0,-1.510287339877662,1.510287339877662,1
2017-18,2017,PHX,WAS,0,0.7482892134895147,18.63288636561822,4,,-2.0,-1.3556686355872944,1.3556686355872944,1
2017-18,2017,SAC,WAS,0,0.7572579302034174,18.63288636561822,2,,-2.0,-2.068406608637469,2.068406608637469,1
2017-18,2017,DET,LAC,1,0.9870259770849265,18.594734625849924,2,,0.0,0.3206703475149628,0.3206703475149628,1
2017-18,2017,CLE,UTA,1,0.764804042555699,18.741322225652997,2,,1.0,8.795731741203008,8.795731741203008,0
2018-19,2017,ATL,BKN,0,0.8841971900486802,18.58849653229177,0,,-2.0,2.5259612084161005,2.5259612084161005,1
2018-19,2017,BKN,CHI,0,0.9343266160049163,18.58849653229177,0,,2.0,5.23335012738062,5.23335012738062,1
2018-19,2017,BKN,CLE,0,0.9570281185819918,18.632419037880915,4,,2.0,4.3523997547405715,4.3523997547405715,1
2018-19,2017,BKN,LAC,0,0.999165072113875,18.589331808917255,3,,1.0,-1.4538442978020547,1.4538442978020547,1
2018-19,2017,BKN,MEM,0,0.9609214921523562,18.62835909922047,0,,2.0,3.8415451442633937,3.8415451442633937,0
2018-19,2017,BKN,NOP,0,0.9704143177036575,18.58849653229177,2,,2.0,9.06413059558605,9.06413059558605,1
2018-19,2017,BKN,NYK,0,0.9618636646064795,18.627379091112378,2,,2.0,2.945725893295057,2.945725893295057,1
2018-19,2017,BKN,PHX,0,0.922250380227772,18.58849653229177,1,,2.0,0.4764676843424689,0.4764676843424689,1
2018-19,2017,BKN,WAS,0,0.9956473213524686,18.592858711386597,3,,1.0,-1.628888779742039,1.628888779742039,1
2018-19,2017,ATL,BOS,0,0.8338063468661919,18.647175457843588,4,,-2.0,-15.06980783325128,15.06980783325128,1
2018-19,2017,BOS,CHI,0,0.8810788715897405,18.647175457843588,4,,2.0,-12.36241891428676,12.36241891428676,1
2018-19,2017,BOS,CLE,0,0.9853519223156171,18.647175457843588,0,,2.0,-13.243369286926809,13.243369286926809,1
2018-19,2017,BOS,LAC,0,0.9437974992058059,18.647175457843588,7,,1.0,-16.616965331316443,16.616965331316443,1
2018-19,2017,BOS,MEM,0,0.9813595637689698,18.647175457843588,4,,2.0,-13.505899269603441,13.505899269603441,0
2018-19,2017,BOS,NOP,0,0.915109916993275,18.647175457843588,2,,2.0,5.345794787133865,5.345794787133865,1
2018-19,2017,BOS,NYK,0,0.9803982945344658,18.647175457843588,2,,2.0,-6.6696094188605475,6.6696094188605475,1
2018-19,2017,BOS,PHX,0,0.8696908665716729,18.647175457843588,5,,2.0,-21.05792993862749,21.05792993862749,1
2018-19,2017,BOS,WAS,0,0.947132057839414,18.647175457843588,1,,1.0,-19.22465782140942,19.22465782140942,1
2018-19,2017,ATL,CHA,0,0.8548858255742696,18.622208712759786,5,,-2.0,1.940923824645819,1.940923824645819,1
2018-19,2017,CHA,CHI,0,0.9033534481549313,18.622208712759786,5,,2.0,4.648312743610339,4.648312743610339,1
2018-19,2017,CHA,CLE,0,0.9898416232124756,18.632419037880915,1,,2.0,3.7673623709702904,3.7673623709702904,1
2018-19,2017,CHA,LAC,0,0.9676576669342226,18.622208712759786,8,,1.0,-1.3158251998630415,1.3158251998630415,1
2018-19,2017,CHA,MEM,0,0.9938684884004831,18.62835909922047,5,,2.0,0.8937086411656314,0.8937086411656314,0
2018-19,2017,CHA,NOP,0,0.9382448332520812,18.622208712759786,3,,2.0,6.825826838074238,6.825826838074238,1
2018-19,2017,CHA,NYK,0,0.9948429650049085,18.627379091112378,3,,2.0,1.535523319307858,1.535523319307858,1
2018-19,2017,CHA,PHX,0,0.8916775427026586,18.622208712759786,6,,2.0,3.093142843140039,3.093142843140039,0
2018-19,2017,CHA,WAS,0,0.9710765266264425,18.622208712759786,2,,1.0,-2.2139261635123204,2.2139261635123204,1
2018-19,2017,ATL,DAL,0,0.844858855104863,18.465421357845116,0,,-1.0,-3.1715763712861733,3.1715763712861733,1
2018-19,2017,CHI,DAL,0,0.7995296429268524,18.52056732694015,0,,-1.0,-0.4641874523216529,0.4641874523216529,1
2018-19,2017,CLE,DAL,0,0.7149208923620468,18.632419037880915,4,,-1.0,-1.3451378249617019,1.3451378249617019,1
2018-19,2017,DAL,LAC,0,0.7463981163176678,18.589331808917255,3,,0.0,-7.347535552441616,7.347535552441616,1
2018-19,2017,DAL,MEM,0,0.7178293273946015,18.62835909922047,0,,1.0,-4.21879155476636,4.21879155476636,1
2018-19,2017,DAL,NOP,0,0.7697967889006234,18.558464365523335,2,,1.0,8.883102216461074,8.883102216461074,0
2018-19,2017,DAL,NYK,1,0.718533150781378,18.627379091112378,2,,1.0,4.066298617734252,4.066298617734252,0
2018-19,2017,DAL,PHX,0,0.8099989348738137,18.50755800278189,1,,1.0,3.093142843140039,3.093142843140039,0
2018-19,2017,DAL,WAS,0,0.7437702797216249,18.592858711386597,3,,0.0,-7.326426359444313,7.326426359444313,1
2018-19,2017,ATL,DEN,0,0.8917532599911276,18.579987155836672,4,,-2.0,0.14417871524098036,0.14417871524098036,1
2018-19,2017,CHI,DEN,0,0.9423110761899058,18.579987155836672,4,,-2.0,2.8515676342055007,2.8515676342055007,1
2018-19,2017,CLE,DEN,0,0.9489189568605463,18.632419037880915,0,,-2.0,1.9706172615654518,1.9706172615654518,1
2018-19,2017,DEN,LAC,0,0.9906988724287535,18.589331808917255,7,,1.0,-4.031780465914462,4.031780465914462,0
2018-19,2017,DEN,MEM,0,0.9527793408088598,18.62835909922047,4,,2.0,-0.9030364682392071,0.9030364682392071,1
2018-19,2017,DEN,NOP,0,0.9787071719902872,18.579987155836672,2,,2.0,10.518362285416618,10.518362285416618,1
2018-19,2017,DEN,NYK,0,0.9537135299773809,18.627379091112378,2,,2.0,3.4690820168560195,3.4690820168560195,1
2018-19,2017,DEN,PHX,0,0.9301316407156797,18.579987155836672,5,,2.0,3.093142843140039,3.093142843140039,0
2018-19,2017,DEN,WAS,0,0.9872109285343201,18.592858711386597,1,,1.0,-4.010671272917159,4.010671272917159,1
2018-19,2017,ATL,DET,0,0.8511707612505287,18.626563867441302,4,,-1.0,0.18637947476844996,0.18637947476844996,0
2018-19,2017,CHI,DET,0,0.8994277588212543,18.626563867441302,4,,-1.0,0.15071660631213302,0.15071660631213302,1
2018-19,2017,CLE,DET,0,0.9941619376170114,18.632419037880915,0,,-1.0,2.0128180210929214,2.0128180210929214,0
2018-19,2017,DET,LAC,0,0.9634525317354881,18.626563867441302,7,,0.0,-10.679901977434502,10.679901977434502,1
2018-19,2017,DET,MEM,0,0.9982063786709645,18.62835909922047,4,,1.0,-0.8608357087117375,0.8608357087117375,0
2018-19,2017,DET,NOP,1,0.9341675169571158,18.626563867441302,2,,1.0,-3.0550169237897578,3.0550169237897578,1
2018-19,2017,DET,NYK,0,0.9991851085268316,18.627379091112378,2,,1.0,-7.426110285909555,7.426110285909555,1
2018-19,2017,DET,PHX,0,0.8878025931736379,18.626563867441302,5,,1.0,-1.6092380098350922,1.6092380098350922,1
2018-19,2017,DET,WAS,0,0.9668565341411668,18.626563867441302,1,,0.0,-3.9684705133896894,3.9684705133896894,0
2018-19,2017,ATL,GSW,0,0.7153582656237216,18.80039314610302,4,,-2.0,2.4670925683761773,2.4670925683761773,1
2018-19,2017,CHI,GSW,0,0.755915394296333,18.80039314610302,4,,-2.0,5.174481487340698,5.174481487340698,1
2018-19,2017,CLE,GSW,0,0.845375721624026,18.80039314610302,0,,-2.0,4.293531114700649,4.293531114700649,1
2018-19,2017,GSW,LAC,0,0.809724397840568,18.80039314610302,7,,1.0,-1.708866612779265,1.708866612779265,0
2018-19,2017,GSW,MEM,0,0.8419505058093328,18.80039314610302,4,,2.0,0.3671208905702832,0.3671208905702832,1
2018-19,2017,GSW,NOP,0,0.785112089318782,18.80039314610302,2,,2.0,10.906321003126665,10.906321003126665,1
2018-19,2017,GSW,NYK,0,0.8411257916596063,18.80039314610302,2,,2.0,5.866854433694131,5.866854433694131,1
2018-19,2017,GSW,PHX,0,0.7461451358313343,18.80039314610302,5,,2.0,2.0403863488143323,2.0403863488143323,1
2018-19,2017,GSW,WAS,0,0.8125852588663013,18.80039314610302,1,,1.0,-1.687757419781962,1.687757419781962,1
2018-19,2017,ATL,HOU,0,0.8525562063158891,18.62493749727069,4,,-2.0,-5.84539930443956,5.84539930443956,0
2018-19,2017,CHI,HOU,0,0.9008917514850486,18.62493749727069,4,,-2.0,-3.13801038547504,3.13801038547504,0
2018-19,2017,CLE,HOU,1,0.992546376390154,18.632419037880915,0,,-2.0,-4.018960758115089,4.018960758115089,0
2018-19,2017,HOU,LAC,0,0.9650207371022241,18.62493749727069,7,,1.0,-7.484705013028197,7.484705013028197,1
2018-19,2017,HOU,MEM,0,0.9965842450318029,18.62835909922047,4,,2.0,3.8415451442633937,3.8415451442633937,0
2018-19,2017,HOU,NOP,0,0.935688055297374,18.62493749727069,2,,2.0,7.441106497157824,7.441106497157824,1
2018-19,2017,HOU,NYK,0,0.9975613844043223,18.627379091112378,2,,2.0,2.5239233578064137,2.5239233578064137,1
2018-19,2017,HOU,PHX,0,0.8892476636315557,18.62493749727069,5,,2.0,-7.641016789043102,7.641016789043102,1
2018-19,2017,HOU,WAS,0,0.9684302801802922,18.62493749727069,1,,1.0,-10.0002492925977,10.0002492925977,0
2018-19,2017,ATL,IND,0,0.9501115305375333,18.516597258080694,1,,-2.0,0.7639235293854361,0.7639235293854361,1
2018-19,2017,CHI,IND,0,0.9960378014094025,18.52056732694015,1,,-2.0,3.4713124483499564,3.4713124483499564,1
2018-19,2017,CLE,IND,0,0.8906339372273768,18.632419037880915,3,,-2.0,2.5903620757099075,2.5903620757099075,1
2018-19,2017,IND,LAC,0,0.9298476239500548,18.589331808917255,4,,1.0,0.30756588776244564,0.30756588776244564,0
2018-19,2017,IND,MEM,0,0.8942572065595346,18.62835909922047,1,,2.0,-0.28329165409475143,0.28329165409475143,0
2018-19,2017,IND,NOP,0,0.9589972153399487,18.558464365523335,1,,2.0,9.037457129584414,9.037457129584414,1
2018-19,2017,IND,NYK,0,0.8951340154495453,18.627379091112378,1,,2.0,5.4203338266963295,5.4203338266963295,1
2018-19,2017,IND,PHX,0,0.9910014758685087,18.516597258080694,2,,2.0,3.093142843140039,3.093142843140039,0
2018-19,2017,IND,WAS,0,0.9265739184549038,18.592858711386597,2,,1.0,-3.3909264587727033,3.3909264587727033,1
2018-19,2017,ATL,LAC,0,0.8834589491578753,18.589331808917255,3,,-1.0,0.35902267744716787,0.35902267744716787,1
2018-19,2017,CHI,LAC,0,0.933546520658465,18.589331808917255,3,,-1.0,3.0664115964116885,3.0664115964116885,1
2018-19,2017,CLE,LAC,0,0.957827835752168,18.632419037880915,7,,-1.0,3.1227990591071597,3.1227990591071597,1
2018-19,2017,LAC,MEM,1,0.9617244627250541,18.62835909922047,3,,1.0,0.24914532930250077,0.24914532930250077,0
2018-19,2017,LAC,NOP,0,0.9696040917287118,18.589331808917255,5,,1.0,7.719998276240456,7.719998276240456,1
2018-19,2017,LAC,NYK,0,0.9626674224825743,18.627379091112378,5,,1.0,3.348904914120659,3.348904914120659,1
2018-19,2017,LAC,PHX,0,0.9214803676673304,18.589331808917255,2,,1.0,2.155805007804519,2.155805007804519,1
2018-19,2017,LAC,WAS,0,0.9964793097160972,18.592858711386597,6,,0.0,-2.858489475375451,2.858489475375451,1
2018-19,2017,ATL,LAL,0,0.9970806386661165,18.46834498879817,3,,-1.0,4.496941528102207,4.496941528102207,0
2018-19,2017,CHI,LAL,0,0.9491178178289968,18.52056732694015,3,,-1.0,7.204330447066727,7.204330447066727,0
2018-19,2017,CLE,LAL,0,0.84867917441443,18.632419037880915,1,,-1.0,6.436359755999414,6.436359755999414,1
2018-19,2017,LAC,LAL,1,0.8860456365292149,18.589331808917255,6,,0.0,-0.36932874385384074,0.36932874385384074,1
2018-19,2017,LAL,MEM,0,0.8521317637409376,18.62835909922047,3,,1.0,2.7594152538214143,2.7594152538214143,1
2018-19,2017,LAL,NOP,0,0.9138220889203137,18.558464365523335,1,,1.0,7.277999005018077,7.277999005018077,1
2018-19,2017,LAL,NYK,0,0.8529672691195112,18.627379091112378,1,,1.0,1.8577061593545476,1.8577061593545476,1
2018-19,2017,LAL,PHX,0,0.9615458642620717,18.50755800278189,4,,1.0,2.7013240434986647,2.7013240434986647,1
2018-19,2017,LAL,WAS,0,0.8829261442655919,18.592858711386597,0,,0.0,0.4550712215168024,0.4550712215168024,1
2018-19,2017,ATL,MIA,0,0.6892838452673693,18.837523480671155,3,,-2.0,-9.85716186261576,9.85716186261576,0
2018-19,2017,CHI,MIA,0,0.7283626886215964,18.837523480671155,3,,-2.0,-7.149772943651239,7.149772943651239,0
2018-19,2017,CLE,MIA,0,0.8145622355934137,18.837523480671155,1,,-2.0,-8.030723316291288,8.030723316291288,0
2018-19,2017,LAC,MIA,0,0.7802103832038871,18.837523480671155,6,,-1.0,-20.062933683706373,20.062933683706373,1
2018-19,2017,MEM,MIA,0,0.8112618670353405,18.837523480671155,3,,-2.0,-10.904377046095947,10.904377046095947,0
2018-19,2017,MIA,NOP,0,0.7564951799637151,18.837523480671155,1,,2.0,-3.7513643548776088,3.7513643548776088,1
2018-19,2017,MIA,NYK,0,0.8104672132685679,18.837523480671155,1,,2.0,-9.126677176187764,9.126677176187764,1
2018-19,2017,MIA,PHX,1,0.7189485507725866,18.837523480671155,4,,2.0,-11.652779347219301,11.652779347219301,1
2018-19,2017,MIA,WAS,0,0.7829669673986243,18.837523480671155,0,,1.0,-14.012011850773899,14.012011850773899,0
2018-19,2017,ATL,MIL,0,0.8362505105334317,18.6442484133158,4,,-2.0,3.5995140904326504,3.5995140904326504,1
2018-19,2017,CHI,MIL,0,0.8836616067464181,18.6442484133158,4,,-2.0,6.306903009397171,6.306903009397171,1
2018-19,2017,CLE,MIL,0,0.9882403164577587,18.6442484133158,0,,-2.0,5.425952636757122,5.425952636757122,1
2018-19,2017,LAC,MIL,0,0.9465640835157726,18.6442484133158,7,,-1.0,-1.3070107019704373,1.3070107019704373,1
2018-19,2017,MEM,MIL,0,0.9842362549806372,18.6442484133158,4,,-2.0,3.1109795330157484,3.1109795330157484,1
2018-19,2017,MIL,NOP,1,0.9177924084603312,18.6442484133158,2,,2.0,10.225735539742809,10.225735539742809,1
2018-19,2017,MIL,NYK,0,0.9832721679463572,18.6442484133158,2,,2.0,5.8546421776230115,5.8546421776230115,1
2018-19,2017,MIL,PHX,0,0.8722402196988037,18.6442484133158,5,,2.0,3.093142843140039,3.093142843140039,0
2018-19,2017,MIL,WAS,0,0.9499084168495724,18.6442484133158,1,,1.0,-0.5553358977254891,0.5553358977254891,1
2018-19,2017,ATL,MIN,0,0.8764391331527845,18.597309376761547,3,,-1.0,-1.2352691925343935,1.2352691925343935,0
2018-19,2017,CHI,MIN,0,0.9261287172467029,18.597309376761547,3,,-1.0,1.472119726430127,1.472119726430127,0
2018-19,2017,CLE,MIN,0,0.9654995324133466,18.632419037880915,1,,-1.0,0.591169353790078,0.591169353790078,0
2018-19,2017,LAC,MIN,0,0.9920541684344449,18.597309376761547,6,,0.0,0.7128011465881386,0.7128011465881386,0
2018-19,2017,MEM,MIN,0,0.9694273693166835,18.62835909922047,3,,-1.0,-2.282484376014581,2.282484376014581,0
2018-19,2017,MIN,NOP,0,0.9618997809305624,18.597309376761547,1,,1.0,5.473265236411521,5.473265236411521,1
2018-19,2017,MIN,NYK,0,0.9703778816853865,18.627379091112378,1,,1.0,0.9035062373689233,0.9035062373689233,1
2018-19,2017,MIN,PHX,0,0.9141584398748801,18.597309376761547,4,,1.0,2.552971722047681,2.552971722047681,1
2018-19,2017,MIN,WAS,0,0.9955592241218606,18.597309376761547,0,,0.0,-5.390119180692533,5.390119180692533,0
2018-19,2017,ATL,OKC,0,0.7296488688626135,18.78061321737602,4,,-2.0,-8.047503328880644,8.047503328880644,0
2018-19,2017,CHI,OKC,0,0.7710162011244204,18.78061321737602,4,,-2.0,-12.981840317454372,12.981840317454372,1
2018-19,2017,CLE,OKC,0,0.8622636638007862,18.78061321737602,0,,-2.0,-13.862790690094421,13.862790690094421,1
2018-19,2017,LAC,OKC,0,0.8259001389460421,18.78061321737602,7,,-1.0,-11.921652921777016,11.921652921777016,1
2018-19,2017,MEM,OKC,0,0.8587700229708699,18.78061321737602,4,,-2.0,-14.09513635799488,14.09513635799488,1
2018-19,2017,NOP,OKC,0,0.8007961540813939,18.78061321737602,2,,-2.0,-0.8772518048994735,0.8772518048994735,1
2018-19,2017,NYK,OKC,0,0.857928833632045,18.78061321737602,2,,-2.0,-5.248345167019271,5.248345167019271,1
2018-19,2017,OKC,PHX,0,0.7610507636924981,18.78061321737602,5,,2.0,-9.843120813484187,9.843120813484187,1
2018-19,2017,OKC,WAS,0,0.8288181509572397,18.78061321737602,1,,1.0,-17.202771162672832,17.202771162672832,1
2018-19,2017,ATL,ORL,0,0.9230082251763361,18.54553849027757,4,,-1.0,2.3673111822796358,2.3673111822796358,1
2018-19,2017,CHI,ORL,0,0.9753380368990204,18.54553849027757,4,,-1.0,5.074700101244156,5.074700101244156,1
2018-19,2017,CLE,ORL,0,0.9167866007760763,18.632419037880915,0,,-1.0,4.193749728604107,4.193749728604107,1
2018-19,2017,LAC,ORL,0,0.9571517620973473,18.589331808917255,7,,0.0,-1.8086479988758066,1.8086479988758066,1
2018-19,2017,MEM,ORL,0,0.9205162641494101,18.62835909922047,4,,-1.0,1.3200959987994483,1.3200959987994483,1
2018-19,2017,NOP,ORL,0,0.9871573049891291,18.558464365523335,2,,-1.0,6.402232463464358,6.402232463464358,1
2018-19,2017,NYK,ORL,0,0.9214188197429076,18.627379091112378,2,,-1.0,-1.5539160347210348,1.5539160347210348,1
2018-19,2017,ORL,PHX,0,0.9627317256859534,18.54553849027757,5,,1.0,3.093142843140039,3.093142843140039,0
2018-19,2017,ORL,WAS,0,0.9537819271883108,18.592858711386597,1,,0.0,-1.7875388058785036,1.7875388058785036,1
2018-19,2017,ATL,PHI,0,0.9286316736530204,18.53946445210232,4,,-2.0,-0.25137996719651934,0.25137996719651934,1
2018-19,2017,CHI,PHI,0,0.9812803059365517,18.53946445210232,4,,-2.0,2.456008951768001,2.456008951768001,1
2018-19,2017,CLE,PHI,0,0.9112348816608987,18.632419037880915,0,,-2.0,1.575058579127952,1.575058579127952,1
2018-19,2017,LAC,PHI,1,0.9513556065587919,18.589331808917255,7,,-1.0,-0.5381615250619757,0.5381615250619757,1
2018-19,2017,MEM,PHI,0,0.914941959578222,18.62835909922047,4,,-2.0,-1.2985951506767068,1.2985951506767068,1
2018-19,2017,NOP,PHI,0,0.9811794470283386,18.558464365523335,2,,-2.0,4.797301534381659,4.797301534381659,0
2018-19,2017,NYK,PHI,0,0.9158390496302983,18.627379091112378,2,,-2.0,4.512008854341277,4.512008854341277,0
2018-19,2017,PHI,PHX,0,0.9685971904874507,18.53946445210232,5,,2.0,3.093142843140039,3.093142843140039,0
2018-19,2017,PHI,WAS,0,0.9480061781182438,18.592858711386597,1,,1.0,-4.406229955354659,4.406229955354659,1
2018-19,2017,ATL,POR,0,0.7930875145783662,18.6972430604399,5,,-2.0,-0.29998613618746095,0.29998613618746095,1
2018-19,2017,CHI,POR,0,0.8380514912640223,18.6972430604399,5,,-2.0,2.4074027827770594,2.4074027827770594,1
2018-19,2017,CLE,POR,1,0.937232380146079,18.6972430604399,1,,-2.0,1.5264524101370105,1.5264524101370105,1
2018-19,2017,LAC,POR,0,0.8977072622721721,18.6972430604399,8,,-1.0,-5.6373393971449826,5.6373393971449826,1
2018-19,2017,MEM,POR,0,0.9334349879470792,18.6972430604399,5,,-2.0,-1.3472013196676484,1.3472013196676484,1
2018-19,2017,NOP,POR,0,0.8704206346736778,18.6972430604399,3,,-2.0,5.2066371216111,5.2066371216111,1
2018-19,2017,NYK,POR,0,0.9325206621795928,18.6972430604399,3,,-2.0,-1.3610769415135167,1.3610769415135167,1
2018-19,2017,PHX,POR,0,0.8272196180961937,18.6972430604399,6,,-2.0,3.093142843140039,3.093142843140039,0
2018-19,2017,POR,WAS,0,0.900878978137473,18.6972430604399,2,,1.0,-4.454836124345601,4.454836124345601,1
2018-19,2017,ATL,SAC,0,0.9896154894787368,18.465421357845116,1,,-1.0,-1.2969790543186726,1.2969790543186726,1
2018-19,2017,CHI,SAC,0,0.9365196495923693,18.52056732694015,1,,-1.0,1.4104098646458478,1.4104098646458478,1
2018-19,2017,CLE,SAC,1,0.8374141841072713,18.632419037880915,3,,-1.0,0.5294594920057989,0.5294594920057989,1
2018-19,2017,LAC,SAC,0,0.8742846604052412,18.589331808917255,4,,0.0,-2.3794379005266437,2.3794379005266437,1
2018-19,2017,MEM,SAC,0,0.8408209452969868,18.62835909922047,1,,-1.0,-2.34419423779886,2.34419423779886,1
2018-19,2017,NOP,SAC,0,0.9016924205079156,18.558464365523335,1,,-1.0,2.6705475707408723,2.6705475707408723,1
2018-19,2017,NYK,SAC,0,0.8416453605483664,18.627379091112378,1,,-1.0,3.6511591097334697,3.6511591097334697,0
2018-19,2017,PHX,SAC,0,0.9487827316586656,18.50755800278189,2,,-1.0,3.093142843140039,3.093142843140039,0
2018-19,2017,SAC,WAS,0,0.8712065748959872,18.592858711386597,2,,0.0,-5.451829042476812,5.451829042476812,1
2018-19,2017,ATL,SAS,0,0.8543887343455131,18.62279035277288,3,,-2.0,-2.4386352333359644,2.4386352333359644,1
2018-19,2017,CHI,SAS,0,0.9028281744141449,18.62279035277288,3,,-2.0,0.26875368562855595,0.26875368562855595,1
2018-19,2017,CLE,SAS,0,0.9904175221785755,18.632419037880915,1,,-2.0,-0.612196687011493,0.612196687011493,1
2018-19,2017,LAC,SAS,0,0.9670950021615919,18.62279035277288,6,,-1.0,0.02129858211743607,0.02129858211743607,1
2018-19,2017,MEM,SAS,0,0.9944467302338095,18.62835909922047,3,,-2.0,-3.485850416816152,3.485850416816152,1
2018-19,2017,NOP,SAS,0,0.9376992711862668,18.62279035277288,1,,-2.0,10.102707354256218,10.102707354256218,1
2018-19,2017,NYK,SAS,0,0.9954217737976917,18.627379091112378,1,,-2.0,-0.36665163115105814,0.36665163115105814,1
2018-19,2017,PHX,SAS,0,0.8911590581611014,18.62279035277288,4,,-2.0,3.093142843140039,3.093142843140039,0
2018-19,2017,SAS,WAS,0,0.9705118738863961,18.62279035277288,0,,1.0,-6.593485221494104,6.593485221494104,1
2018-19,2017,ATL,TOR,0,0.7739490337609438,18.72167061109807,7,,-2.0,-33.9190352523762,33.9190352523762,1
2018-19,2017,CHI,TOR,0,0.8178279571713242,18.72167061109807,7,,-2.0,-31.21164633341168,31.21164633341168,1
2018-19,2017,CLE,TOR,0,0.9146154512458314,18.72167061109807,3,,-2.0,-32.09259670605172,32.09259670605172,1
2018-19,2017,LAC,TOR,0,0.8760441382122873,18.72167061109807,10,,-1.0,-0.21286516609685113,0.21286516609685113,1
2018-19,2017,MEM,TOR,1,0.9109096962450234,18.72167061109807,7,,-2.0,-33.263264655505,33.263264655505,0
2018-19,2017,NOP,TOR,0,0.8494159809455868,18.72167061109807,5,,-2.0,-26.708164796555867,26.708164796555867,1
2018-19,2017,NYK,TOR,0,0.91001743463293,18.72167061109807,5,,-2.0,-31.079258158675664,31.079258158675664,1
2018-19,2017,PHX,TOR,0,0.8072574745726682,18.72167061109807,8,,-2.0,-34.01166695662835,34.01166695662835,1
2018-19,2017,TOR,WAS,0,0.8791393154584187,18.72167061109807,4,,1.0,-36.37089946018295,36.37089946018295,0
2018-19,2017,ATL,UTA,0,0.9358501666881205,18.531721250874792,5,,-2.0,-4.161761895848063,4.161761895848063,1
2018-19,2017,CHI,UTA,0,0.98890805034249,18.531721250874792,5,,-2.0,-1.4543729768835423,1.4543729768835423,1
